site_id,total_volume,site_name,rank,cum_volume,cum_share,site_share
4374,145811432,FOOTSCRAY / APPLETON DOCK,1356,305792475289,56.73111802205385,28.49936948297604
3502,145810530,MILLERS / MASON,1357,305938285819,56.758169029043046,28.520386717108025
4434,145764691,FOOTSCRAY / WATERFRONT WAY,1358,306084050510,56.78521153190632,28.541403951240017
1218,145741800,LEAKES / MORRIS,1359,306229792310,56.812249787994,28.562421185372006
3565,145481852,NORTH NEAR WINDSOR,1360,306375274162,56.839239818105355,28.58343841950399
3303,145391463,QUEENS / HEIDELBERG,1361,306520665625,56.86621307910224,28.60445565363598
3208,145212005,CLAYTON / MONASH MEDICAL CENTRE,1362,306665877630,56.89315304675869,28.625472887767973
3266,145166845,STATION NEAR CLARENDON,1363,306811044475,56.92008463625841,28.64649012189996
4520,145078313,SPENCER / HAWKE,1364,306956122788,56.946999801157304,28.667507356031948
5062,144993883,HIGH / ROSLYN / THOMSON / CORIO,1365,307101116671,56.97389930246509,28.688524590163933
4645,144925060,LWR DANDENONG / THRIFT PARK EXIT,1366,307246041731,57.000786035617836,28.70954182429592
4903,144917771,PARK / FERRARS,1367,307390959502,57.02767141650343,28.73055905842791
4048,144912267,TOORAK / HIGHFIELD / LITHGOW,1368,307535871769,57.05455577627798,28.7515762925599
5093,144875364,WERRIBEE MAIN ROAD(PHW) / CHERRY / SYNNOT,1369,307680747133,57.08143328974787,28.772593526691885
4198,144793752,BUCKLEY / WAVERLEY / LINCOLN,1370,307825540885,57.10829566242662,28.793610760823874
2001,144717040,BURWOOD HIGHWAY / GILMOUR / SOMERS,1371,307970257925,57.13514380337019,28.814627994955867
1235,144680574,,1372,308114938499,57.16198517908205,28.835645229087852
2484,144678674,GLENFERRIE NEAR JOHNSON,1373,308259617173,57.18882620230282,28.85666246321984
4677,144377511,HIGH NEAR MANSFIELD,1374,308403994684,57.21561135327337,28.877679697351827
2992,144333895,MICKLEHAM / MELROSE / BROADMEADOWS,1375,308548328579,57.24238841253255,28.89869693148382
4241,144291806,GORDON NEAR SHEPRINCES HIGHWAY EASTRD,1376,308692620385,57.269157663371914,28.919714165615808
895,144252304,WANTIRNA / STREETATION,1377,308836872689,57.29591958573591,28.940731399747794
2798,144206670,MILLEARA / THE CROSSWAY,1378,308981079359,57.3226730420059,28.96174863387978
4332,144151774,COTHAM NEAR JOHN,1379,309125231133,57.349416313880575,28.982765868011768
173,144125449,BURWOOD HIGHWAY / KNOX CITY ENT 3 / LYNNE,1380,309269356582,57.37615470189837,29.00378310214376
2732,144119613,KEILOR PARK / CALDER FREEWAY I / B ON / OFF,1381,309413476195,57.402892007211946,29.024800336275746
4020,144070305,LYGON / GLENLYON,1382,309557546500,57.42962016482506,29.045817570407735
981,144063661,PRINCES HIGHWAY EAST / JAMES,1383,309701610161,57.45634708983247,29.06683480453972
5000,143989676,DERRIMUT / BAGGOTT,1384,309845599837,57.48306028902219,29.087852038671713
535,143810856,PRINCES HIGHWAY EAST / MANUKA / BYRN MAWR,1385,309989410693,57.50974031323429,29.1088692728037
111,143769186,MAROONDAH HIGHWAY / METROPOLITAN,1386,310133179879,57.53641260676014,29.129886506935687
3182,143719088,CLYDE ROAD / RESERVE STREET,1387,310276898967,57.56307560602342,29.150903741067673
825,143682285,BURWOOD HIGHWAY NEAR KELVIN,1388,310420581252,57.58973177753421,29.17192097519966
4456,143661390,FLEMINGTON / ROYAL MELB HOSP(NEAR VILLIERS),1389,310564242642,57.61638407257058,29.192938209331654
1078,143566415,CRANBOURNE-FRANKSTON / SCOTT,1390,310707809057,57.64301874769026,29.21395544346364
3526,143521042,MILLERS / CABOT DRIVE,1391,310851330099,57.669645005137106,29.23497267759563
1077,143481418,CRANBOURNE-FRANKSTON / FAIRBAIRN,1392,310994811517,57.69626391147493,29.255989911727614
119,143455043,MAROONDAH / ROOKS,1393,311138266560,57.72287792467981,29.277007145859606
3126,143384550,CANTERBURY / WARRIGAL,1394,311281651110,57.74947885990851,29.298024379991595
4967,143377148,MELBOURNE / MASON,1395,311425028258,57.77607842190612,29.31904161412358
4454,143368493,WELLINGTON / LANSDOWNE,1396,311568396751,57.80267637821404,29.340058848255566
463,143276646,HIGH STREET ROAD / HUNTINGDALE,1397,311711673397,57.829257294916935,29.361076082387562
612,143068614,PRINCES HIGHWAY EAST / MANSFIELD,1398,311854742011,57.8557996171844,29.382093316519548
3453,143066310,JOHNSTON / SMITH,1399,311997808321,57.88234151201003,29.403110550651533
1301,142946654,KEILOR PARK DRIVE / MILLEARA LEARNING CE,1400,312140754975,57.90886120805967,29.424127784783522
1531,142856841,BERWICK-CRANBOURNE / ARBOURLEA,1401,312283611816,57.93536424185528,29.445145018915508
2043,142820105,DONCASTER / WHITTENS,1402,312426431921,57.96186046032835,29.4661622530475
363,142795972,BLACKBURN / DUERDIN,1403,312569227893,57.98835220160795,29.48717948717949
186,142744105,PRINCES HIGHWAY EAST NEAR REILLY,1404,312711971998,58.014834320437245,29.508196721311474
1576,142621761,BERWICK-CRANBOURNE / MORISON / MACKILLOP WAY,1405,312854593759,58.04129374180842,29.529213955443463
1044,142578927,ROYAL / WALKER,1406,312997172686,58.06774521654615,29.550231189575456
2441,142551828,ORRONG NEAR AVALON,1407,313139724514,58.094191663833264,29.57124842370744
303,142535930,HALLAM / CORAL / FORDHOLM,1408,313282260444,58.12063516169753,29.592265657839427
6685,142523324,PRINCES HIGHWAY EAST / BREED TRARALGON,1409,313424783768,58.147076320876145,29.613282891971416
1256,142249625,MAROONDAH HIGHWAY NEAR LARISSA AV,1410,313567033393,58.17346670297054,29.6343001261034
4499,142240071,QUEENSBERRY / PEEL,1411,313709273464,58.199855312591296,29.655317360235394
3408,142117174,OLYMPIC BLVD / MELBOURNE PARK ENT D,1412,313851390638,58.22622112216047,29.676334594367383
1312,142099614,GREENS ROAD / ORDISH ROAD / NORTHERN ACCESS ROAD,1413,313993490252,58.25258367396984,29.697351828499368
261,142080943,CRANBOURNE-FRANKSTON / LONG,1414,314135571195,58.27894276190489,29.718369062631357
705,141965642,MANNINGHAM / AYR,1415,314277536837,58.30528045901063,29.73938629676335
5191,141913905,BELLARINE HIGHWAY / MELALUKA,1416,314419450742,58.33160855778389,29.760403530895335
665,141758600,HAMMOND / GREENS,1417,314561209342,58.357907844120604,29.78142076502732
1378,141715864,CENTRE / MASTERS ACCESS,1418,314702925206,58.384199202005014,29.80243799915931
3677,141698668,WARRIGAL / HARVEY NORMAN ENT. NO 1,1419,314844623874,58.41048736965949,29.823455233291295
803,141665521,WELLINGTON / TAYLORS,1420,314986289395,58.436769387828555,29.844472467423287
4657,141509546,HIGH NEAR LAWRY,1421,315127798941,58.463022469261595,29.865489701555276
2713,141506158,MT DERRIMUT / FOLEYS,1422,315269305099,58.48927492214736,29.88650693568726
329,141506142,DONCASTER / CHURCH,1423,315410811241,58.51552737206478,29.90752416981925
113,141481031,MAROONDAH / STREETATION / WILLIAMS,1424,315552292272,58.541775163348575,29.928541403951243
3001,141442649,BARKERS / CHURCH / HIGH,1425,315693734921,58.56801583394123,29.94955863808323
5819,141362384,STREETURT STREET / DOVETON,1426,315835097305,58.594241613640364,29.970575872215218
3673,141286995,TOORONGA / TOORONGA VILLAGE ACCESS,1427,315976384300,58.620453407049446,29.991593106347203
236,141248940,NEPEAN / WOORALLA / MT ELIZA WAY,1428,316117633240,58.64665814043295,30.012610340479196
2731,141219666,KEILOR PARK / FULLARTON / HARRICK,1429,316258852906,58.6728574428563,30.03362757461118
3305,141152811,HEIDELBERG / YARRA BEND / JEFFREY,1430,316400005717,58.69904434223117,30.05464480874317
4694,141063716,CENTRE / CLARINDA / HUNTINGDALE,1431,316541069433,58.725214712556536,30.075662042875155
211,141063311,NEPEAN / STREETATION,1432,316682132744,58.75138500774566,30.096679277007144
5269,141005369,HEATHS / ROSELLA,1433,316823138113,58.77754455344056,30.117696511139137
3426,140857872,BARKLY / CARLISLE,1434,316963995985,58.803676735251834,30.138713745271122
6818,140781922,PHW(RAGLAN) / LIEBIG,1435,317104777907,58.82979482669539,30.15973097940311
735,140765503,FRANKSTON-DANDENONG / SKYE / OVERTON / WELLS,1436,317245543410,58.85590987205934,30.180748213535097
143,140741199,MAROONDAH HWY & CARPARK ACCESS & WILLIAM ST EAST &…,1437,317386284609,58.88202040850563,30.20176544766709
2356,140598062,NEPEAN HIGHWAY NEAR OAK,1438,317526882671,58.90810438994257,30.222782681799075
2584,140556218,KINGS / WATERGARDENS ENTRANCE 5,1439,317667438889,58.93418060841249,30.243799915931064
6689,140461952,PRINCES HIGHWAY EAST / TRARALGON-MAFFRA / EASTERN RD,1440,317807900841,58.960239338500564,30.26481715006305
3771,140425231,MICKLEHAM / GREENVALE,1441,317948326072,58.986291256048915,30.285834384195038
231,140402203,NEPEAN / WELLS,1442,318088728275,59.0123389014052,30.30685161832703
4750,140334953,TOORAK / KOOYONG,1443,318229063228,59.03837407043196,30.327868852459016
1150,140334191,HEIDELBERG / WESTGARTH,1444,318369397419,59.064409098091254,30.348886086591005
2649,140246888,SHARPS / AIRPORT,1445,318509644307,59.090427929155794,30.36990332072299
439,140228003,SPRINGVALE / ATHOL,1446,318649872310,59.11644325664439,30.390920554854983
4383,140165277,ROYAL / GATEHOUSE / COLLEGE,1447,318790037587,59.1424469471033,30.41193778898697
3940,140143562,ELGAR / CARRINGTON,1448,318930181149,59.16844660896005,30.432955023118957
4576,140120474,COLLINS / EXHIBITION,1449,319070301623,59.19444198749345,30.453972257250943
3349,140100391,DIAMOND CREEK / STREET HELENA,1450,319210402014,59.22043364019597,30.474989491382935
960,140018769,CLOW NEAR CLEELAND,1451,319350420783,59.246410150252125,30.496006725514924
2190,140018327,MELROSE / APAC,1452,319490439110,59.272386578307724,30.51702395964691
1065,140010858,WURUNDJERI / TELSTRA DOME SE ENT,1453,319630449968,59.29836162070228,30.5380411937789
254,139947984,STH GIPPS'D HIGHWAY / STAWELL,1454,319770397952,59.32432499860995,30.559058427910884
3114,139928831,BRUNSWICK NEAR RATHDOWNE,1455,319910326783,59.35028482322188,30.580075662042876
3119,139927415,MIDDLEBOROUGH / CLARICE,1456,320050254198,59.37624438513518,30.601092896174865
1507,139859216,CRAIGIEBURN / AITKEN BOULEVARD,1457,320190113414,59.402191294658934,30.62211013030685
4736,139761117,HIGH / EPPING PLAZA SHOPPING ACCESS 1,1458,320329874531,59.42812000469644,30.64312736443884
3537,139667942,FERRARS NEAR COVENTRY,1459,320469542473,59.4540314287562,30.66414459857083
1426,139621524,THOMPSONS ROAD / EVANS ROAD,1460,320609163997,59.47993424127303,30.685161832702818
4543,139478983,STREET KILDA / HIGH / LORNE,1461,320748642980,59.50581060935137,30.706179066834803
1951,139472017,MORNINGTON PENINSULA FREEWAY / DINGLEY BYPASS,1462,320888114997,59.53168568508607,30.727196300966792
351,139459185,BLACKBURN / GEORGE,1463,321027574182,59.55755838020722,30.748213535098778
4965,139272464,MELBOURNE / HUDSONS,1464,321166846646,59.583396434544355,30.76923076923077
979,139159087,CHELTENHAM / CAMBRIA,1465,321306005733,59.60921345499581,30.79024800336276
929,139138594,HEATHERTON / CORRIGAN,1466,321445144327,59.63502667355254,30.811265237494744
709,139133886,EASTERN FREEWAY RAMP / THOMPSONS,1467,321584278213,59.66083901867344,30.832282471626733
2207,139056975,MAROONDAH / DORKING,1468,321723335188,59.68663709514036,30.853299705758726
5234,139023899,DUNNINGS / BOARDWALK,1469,321862359087,59.71242903529389,30.87431693989071
2410,139007062,MARINE NEAR ELWOOD CANAL,1470,322001366149,59.73821785181976,30.895334174022697
4129,138956418,SYDNEY NEAR VICTORIA ST MALL,1471,322140322567,59.76399727278828,30.916351408154686
4221,138954171,BRUNSWICK NEAR HANOVER,1472,322279276738,59.789776276889704,30.93736864228668
4355,138911608,MALVERN / GLENFERRIE,1473,322418188346,59.81554738463404,30.958385876418664
1464,138806616,WELLINGTON NEAR HAVERBRACK,1474,322556994962,59.841299014091554,30.979403110550653
3304,138795863,HEIDELBERG / FENWICK,1475,322695790825,59.86704864863499,31.000420344682638
2865,138736848,MELROSE / MATTHEWS / DROMANA,1476,322834527673,59.89278733461953,31.021437578814627
827,138720622,FERNTREE GULLY / WINDERMERE,1477,322973248295,59.918523010330105,31.04245481294662
5092,138689192,PHW / WERRIBEE / WATTON / SYNNOT,1478,323111937487,59.944252855095904,31.063472047078605
3233,138553072,HIGH / PASCHKE / KINGSWAY,1479,323250490559,59.96995744665763,31.084489281210594
2998,138535713,DALTON ROAD / CHILDS ROAD,1480,323389026272,59.99565881774939,31.10550651534258
5239,138530199,HEATHS / WERRIBEE PLAZA / GLENDALE CRT,1481,323527556471,60.0213591658749,31.126523749474572
5283,138483600,SAYERS / FORSYTH,1482,323666040071,60.04705086887804,31.147540983606557
648,138453142,MCCRAE / FOSTER,1483,323804493213,60.072736921263406,31.168558217738546
2792,138393503,DALTON NEAR DAVID,1484,323942886716,60.098411909324376,31.18957545187053
3922,138213452,ELGAR / MONT ALBERT,1485,324081100168,60.12405349403059,31.21059268600252
6255,138043881,CALDER / OAK,1486,324219144049,60.14966361964873,31.231609920134513
3622,137975955,PRINCESS / DUKE,1487,324357120004,60.17526114352473,31.2526271542665
1249,137972237,AITKEN BLVD / SOMERTON / KIRKHAM,1488,324495092241,60.200857977631316,31.273644388398488
711,137903258,MAIN / WATTLETREE / PARK WEST,1489,324632995499,60.22644201464148,31.294661622530473
4064,137877329,WHITEHORSE NEAR BRENBEAL,1490,324770872828,60.25202124126133,31.315678856662466
5203,137728286,RYRIE / YARRA,1491,324908601114,60.2775728171811,31.33669609079445
288,137690971,SPRINGVALE / STREET JAMES,1492,325046292085,60.3031174703613,31.35771332492644
5346,137326478,PRINCES HWY / SNEYDES RD / TYRONE ST,1493,325183618563,60.32859450220654,31.378730559058425
3194,137274675,MIDDLEBOROUGH / MASTERS,1494,325320893238,60.354061923474845,31.399747793190414
1140,137246891,,1495,325458140129,60.37952419021023,31.420765027322407
4228,137200201,SMITH NEAR ST DAVID,1496,325595340330,60.40497779494077,31.441782261454392
4801,137175388,BRIDGE / CHURCH,1497,325732515718,60.43042679632315,31.46279949558638
4691,137138213,ATHERTON / ATKINSON / HANOVER,1498,325869653931,60.45586890093898,31.483816729718367
3985,137112920,CAMP / BLAIR / WIDFORD,1499,326006766851,60.48130631315626,31.50483396385036
5103,137013290,MIDLAND HIGHWAY / SHANNON / THOMPSON,1500,326143780141,60.50672524185367,31.525851197982348
6813,136970900,PHW (RAGLAN ) / KING / HENNA,1501,326280751041,60.532136306289274,31.546868432114334
3465,136875298,RACECOURSE ROAD NEAR VICTORIA STREET,1502,326417626339,60.557529634486116,31.56788566624632
2924,136874354,WILLIAM / LATROBE,1503,326554500693,60.582922787550565,31.58890290037831
2204,136455637,MAROONDAH / NELSON,1504,326690956330,60.60823825955525,31.6099201345103
4796,136270108,KINGSBURY / WATERDALE,1505,326827226438,60.633519311917695,31.630937368642286
2873,136266773,MELROSE / SHARPS / ENT RAMP,1506,326963493211,60.65879974556552,31.651954602774275
5202,136232463,RYRIE / MOORABOOL,1507,327099725674,60.684073813966265,31.67297183690626
3856,136119260,TOORONGA NEAR MILTON,1508,327235844934,60.70932688076209,31.693989071038253
2734,136117268,ARTHUR / TAYLORS,1509,327371962202,60.734579577998836,31.71500630517024
3841,135982213,GLENFERRIE NEAR KOOYONG STN,1510,327507944415,60.759807219612036,31.736023539302227
3118,135940175,BRUNSWICK / GIBSON,1511,327643884590,60.78502706226702,31.757040773434213
6253,135924544,CALDER / LOCKWOOD / CAMP,1512,327779809134,60.81024400503341,31.778058007566205
4315,135689399,MILITARY / DAVIS,1513,327915498533,60.835417323316456,31.799075241698194
1052,135663856,WELLINGTON / CLARENDON,1514,328051162389,60.86058590282054,31.82009247583018
5821,135550560,STREETURT / PLEASANT,1515,328186712949,60.885733463466195,31.84110970996217
3023,135451885,STREET KILDA / MARTIN,1516,328322164834,60.910862717765156,31.862126944094154
4270,135383444,GLENFERRIE / RIVERSDALE,1517,328457548278,60.935979274778326,31.883144178226146
4468,135105672,FLEMINGTON NEAR PARK,1518,328592653950,60.96104429907769,31.904161412358135
756,135058875,MOOROODUC HIGHWAY / ROBINSONS,1519,328727712825,60.9861006415214,31.92517864649012
4793,135051367,MURRAY NEAR HIGHVIEW,1520,328862764192,61.01115559106872,31.946195880622106
4350,134973999,MALVERN / HIGH,1521,328997738191,61.036196187178696,31.967213114754102
5284,134894966,SAYERS / PALMERS,1522,329132633157,61.06122212095778,31.988230348886088
1343,134858876,DERRIMUT RD BETWEEN INVERELL AND RIPPLESIDE,1523,329267492033,61.086241359261294,32.00924758301807
1186,134739077,OLD GEELONG / KMART DISTRIBUTION CENTRE,1524,329402231110,61.11123837225922,32.03026481715006
5208,134584705,BELLARINE HIGHWAY / COPPARDS,1525,329536815815,61.13620674591231,32.05128205128205
3299,134529493,HEIDELBERG NEAR THE ESPLANADE,1526,329671345308,61.16116487654525,32.07229928541404
4574,134481018,KING / FLINDERS LANE,1527,329805826326,61.186114014017235,32.09331651954603
3621,134343563,PRINCESS NEAR MOLESWORTH,1528,329940169889,61.21103765061376,32.11433375367802
1579,134170138,NARRE WARREN-CRANBOURNE RD / CASEY CENTRAL,1529,330074340027,61.235929113121855,32.13535098781
2996,134057250,MELROSE DRIVE / GRANTS ROAD / CENTRE ROAD,1530,330208397277,61.26079963246435,32.156368221941996
2680,134021668,CAROLINE SPRINGS / COMMERCIAL,1531,330342418945,61.28566355057624,32.17738545607398
687,133979006,WILLIAMSONS / GEORGE,1532,330476397951,61.310519553964426,32.19840269020597
3409,133808530,OLYMPIC BLVD / RECTANGULAR STREETADIUM EAST AC,1533,330610206481,61.33534393036745,32.219419924337956
307,133371258,NEPEAN HIGHWAY / BUNNINGS / MORNINGTON SC,1534,330743577739,61.3600871833569,32.240437158469945
3302,133331706,QUEENS / GOLD / MICHAEL,1535,330876909445,61.38482309859491,32.261454392601934
3485,133306996,PFW NB RAMPS / KOROROIT CREEK,1536,331010216441,61.40955442959347,32.28247162673392
457,133306508,FERNTREE GULLY / MOUNTAIN GATE,1537,331143522949,61.43428567005748,32.30348886086591
102,133220955,MAROONDAH / NELSON / GOODALL,1538,331276743904,61.45900103858959,32.32450609499789
3227,133030058,HIGH NEAR GLASGOW,1539,331409773962,61.48368099159938,32.34552332912989
2934,132976552,WELLINGTON / JOLIMONT,1540,331542750514,61.5083510180889,32.36654056326188
3024,132966502,NORTH / STREET KILDA,1541,331675717016,61.53301918008607,32.38755779739386
3139,132842563,CENTRE DANDENONG / KINGSTON CENTRAL,1542,331808559579,61.5576643487181,32.40857503152585
3173,132773301,NARRE WARREN - CRANBOURNE / KINGDOM,1543,331941332880,61.5822966677511,32.42959226565784
1506,132713330,PRINCES HIGHWAY EAST / TIMBERTOP,1544,332074046210,61.6069178608665,32.45060949978983
440,132659749,SPRINGVALE / CLARKE / PATERSON,1545,332206705959,61.631529113547536,32.471626733921816
