count_date,scats_site,total_volume
2014-01-25,4415,136218
2014-01-26,414,96594
2014-01-26,415,98442
2014-01-26,416,106593
2014-01-26,849,74798
2014-01-26,855,83859
2014-01-26,1359,88438
2014-01-26,2101,90938
2014-01-26,2404,129741
2014-01-26,2405,109240
2014-01-26,2438,94563
2014-01-26,2487,110155
2014-01-26,2816,60774
2014-01-26,2929,96736
2014-01-26,3060,94155
2014-01-26,3357,75398
2014-01-26,3380,103987
2014-01-26,3386,106344
2014-01-26,3516,76898
2014-01-26,3519,87102
2014-01-26,4415,122769
2014-01-27,414,88902
2014-01-27,415,89022
2014-01-27,416,96885
2014-01-27,849,72060
2014-01-27,855,75080
2014-01-27,1359,89207
2014-01-27,2101,77824
2014-01-27,2404,117510
2014-01-27,2405,102155
2014-01-27,2438,83643
2014-01-27,2487,99246
2014-01-27,2816,58245
2014-01-27,2929,81664
2014-01-27,3060,87610
2014-01-27,3357,74091
2014-01-27,3380,93294
2014-01-27,3386,96129
2014-01-27,3516,75878
2014-01-27,3519,85009
2014-01-27,4415,113309
2014-01-28,414,109229
2014-01-28,415,118142
2014-01-28,416,126475
2014-01-28,849,111828
2014-01-28,855,112531
2014-01-28,1359,120157
2014-01-28,2101,106133
2014-01-28,2404,131167
2014-01-28,2405,119894
2014-01-28,2438,106593
2014-01-28,2487,124230
2014-01-28,2816,87485
2014-01-28,2929,103735
2014-01-28,3060,112175
2014-01-28,3357,105899
2014-01-28,3380,125546
2014-01-28,3386,125029
2014-01-28,3516,107387
2014-01-28,3519,119239
2014-01-28,4415,145591
2014-01-29,414,113537
2014-01-29,415,122269
2014-01-29,416,130766
2014-01-29,849,121667
2014-01-29,855,124103
2014-01-29,1359,125901
2014-01-29,2101,114701
2014-01-29,2404,137269
2014-01-29,2405,124809
2014-01-29,2438,113570
2014-01-29,2487,129430
2014-01-29,2816,79790
2014-01-29,2929,113924
2014-01-29,3060,117314
2014-01-29,3357,112455
2014-01-29,3380,133692
2014-01-29,3386,132213
2014-01-29,3516,111472
2014-01-29,3519,125659
2014-01-29,4415,157759
2014-01-30,414,115959
2014-01-30,415,125874
2014-01-30,416,134396
2014-01-30,849,117634
2014-01-30,855,123873
2014-01-30,1359,127977
2014-01-30,2101,115572
2014-01-30,2404,142741
2014-01-30,2405,123592
2014-01-30,2438,114123
2014-01-30,2487,130802
2014-01-30,2816,45404
2014-01-30,2929,115875
2014-01-30,3060,118328
2014-01-30,3357,112112
2014-01-30,3380,134488
2014-01-30,3386,133345
2014-01-30,3516,116260
2014-01-30,3519,127533
2014-01-30,4415,158496
2014-01-31,414,118959
2014-01-31,415,127681
2014-01-31,416,136698
2014-01-31,849,117001
2014-01-31,855,127283
2014-01-31,1359,128904
2014-01-31,2101,121586
2014-01-31,2404,141533
2014-01-31,2405,127340
2014-01-31,2438,118213
2014-01-31,2487,135401
2014-01-31,2816,48354
2014-01-31,2929,114859
2014-01-31,3060,119072
2014-01-31,3357,117201
2014-01-31,3380,138478
2014-01-31,3386,136950
2014-01-31,3516,118729
2014-01-31,3519,133095
2014-01-31,4415,169837
2014-02-01,414,107104
2014-02-01,415,111523
2014-02-01,416,121573
2014-02-01,849,88862
2014-02-01,855,100646
2014-02-01,1359,112596
2014-02-01,2101,107901
2014-02-01,2404,133769
2014-02-01,2405,120315
2014-02-01,2438,110321
2014-02-01,2487,128408
2014-02-01,2816,39766
2014-02-01,2929,111524
2014-02-01,3060,111601
2014-02-01,3357,92809
2014-02-01,3380,129804
2014-02-01,3386,130968
2014-02-01,3516,98693
2014-02-01,3519,113530
2014-02-01,4415,147746
2014-02-02,414,92035
2014-02-02,415,93236
2014-02-02,416,101279
2014-02-02,849,67912
2014-02-02,855,82071
2014-02-02,1359,98171
2014-02-02,2101,90519
2014-02-02,2404,127100
2014-02-02,2405,111168
2014-02-02,2438,95916
2014-02-02,2487,113819
2014-02-02,2816,32518
2014-02-02,2929,99707
2014-02-02,3060,96885
2014-02-02,3357,73674
2014-02-02,3380,111052
2014-02-02,3386,111743
2014-02-02,3516,81355
2014-02-02,3519,90659
2014-02-02,4415,125900
2014-02-03,414,111344
2014-02-03,415,119189
2014-02-03,416,129034
2014-02-03,849,108452
2014-02-03,855,119835
2014-02-03,1359,118698
2014-02-03,2101,107703
2014-02-03,2404,132819
2014-02-03,2405,118164
2014-02-03,2438,107522
2014-02-03,2487,124405
2014-02-03,2816,44886
2014-02-03,2929,113638
2014-02-03,3060,113223
2014-02-03,3357,106327
2014-02-03,3380,128363
2014-02-03,3386,125353
2014-02-03,3516,110238
2014-02-03,3519,120311
2014-02-03,4415,150879
2014-02-04,414,112433
2014-02-04,415,121376
2014-02-04,416,131178
2014-02-04,849,121190
2014-02-04,855,125605
2014-02-04,1359,122299
2014-02-04,2101,112695
2014-02-04,2404,141856
2014-02-04,2405,122328
2014-02-04,2438,113396
2014-02-04,2487,129648
2014-02-04,2816,45824
2014-02-04,2929,106628
2014-02-04,3060,114421
2014-02-04,3357,111946
2014-02-04,3380,132615
2014-02-04,3386,130718
2014-02-04,3516,110811
2014-02-04,3519,121921
2014-02-04,4415,157164
2014-02-05,414,114460
2014-02-05,415,123461
2014-02-05,416,132637
2014-02-05,849,117225
2014-02-05,855,126009
2014-02-05,1359,127272
2014-02-05,2101,109551
2014-02-05,2404,143045
2014-02-05,2405,124123
2014-02-05,2438,114609
2014-02-05,2487,130373
2014-02-05,2816,82891
2014-02-05,2929,118286
2014-02-05,3060,117819
2014-02-05,3357,114799
2014-02-05,3380,135501
2014-02-05,3386,133758
2014-02-05,3516,114809
2014-02-05,3519,125180
2014-02-05,4415,155825
2014-02-06,414,115446
2014-02-06,415,125415
2014-02-06,416,133536
2014-02-06,849,112835
2014-02-06,855,123489
2014-02-06,1359,128629
2014-02-06,2101,110194
2014-02-06,2404,137780
2014-02-06,2405,124039
2014-02-06,2438,116218
2014-02-06,2487,132984
2014-02-06,2816,115811
2014-02-06,2929,115752
2014-02-06,3060,118845
2014-02-06,3357,113249
2014-02-06,3380,137911
2014-02-06,3386,136286
2014-02-06,3516,116463
2014-02-06,3519,128997
2014-02-06,4415,152945
2014-02-07,414,118739
2014-02-07,415,128111
2014-02-07,416,137714
2014-02-07,849,118145
2014-02-07,855,123351
2014-02-07,1359,130500
2014-02-07,2101,114234
2014-02-07,2404,142982
2014-02-07,2405,129138
2014-02-07,2438,118546
2014-02-07,2487,135422
2014-02-07,2816,116949
2014-02-07,2929,118159
2014-02-07,3060,123640
2014-02-07,3357,117569
2014-02-07,3380,140396
2014-02-07,3386,139956
2014-02-07,3516,117837
2014-02-07,3519,130358
2014-02-07,4415,161683
2014-02-08,414,106071
2014-02-08,415,109376
2014-02-08,416,119801
2014-02-08,849,81876
2014-02-08,855,93658
2014-02-08,1359,112386
2014-02-08,2101,99484
2014-02-08,2404,130142
2014-02-08,2405,119330
2014-02-08,2438,108265
2014-02-08,2487,125920
2014-02-08,2816,92627
2014-02-08,2929,106672
2014-02-08,3060,111590
2014-02-08,3357,87931
2014-02-08,3380,127770
2014-02-08,3386,127178
2014-02-08,3516,97395
2014-02-08,3519,110110
2014-02-08,4415,136467
2014-02-09,414,93300
2014-02-09,415,93561
2014-02-09,416,104629
2014-02-09,849,80044
2014-02-09,855,74146
2014-02-09,1359,91770
2014-02-09,2101,87106
2014-02-09,2404,132734
2014-02-09,2405,124411
2014-02-09,2438,101415
2014-02-09,2487,117168
2014-02-09,2816,74651
2014-02-09,2929,106444
2014-02-09,3060,95641
2014-02-09,3357,74800
2014-02-09,3380,111357
2014-02-09,3386,113082
2014-02-09,3516,81564
2014-02-09,3519,93854
2014-02-09,4415,122325
2014-02-10,414,114384
2014-02-10,415,115234
2014-02-10,416,127438
2014-02-10,849,117574
2014-02-10,855,117223
2014-02-10,1359,120366
2014-02-10,2101,102931
2014-02-10,2404,141086
2014-02-10,2405,125686
2014-02-10,2438,110279
2014-02-10,2487,125910
2014-02-10,2816,109883
2014-02-10,2929,107064
2014-02-10,3060,114482
2014-02-10,3357,109689
2014-02-10,3380,127174
2014-02-10,3386,125942
2014-02-10,3516,109004
2014-02-10,3519,121363
2014-02-10,4415,151012
2014-02-11,414,115034
2014-02-11,415,116425
2014-02-11,416,130191
2014-02-11,849,116895
2014-02-11,855,124959
2014-02-11,1359,124764
2014-02-11,2101,108218
2014-02-11,2404,138610
2014-02-11,2405,128513
2014-02-11,2438,112265
2014-02-11,2487,127572
2014-02-11,2816,114135
2014-02-11,2929,111011
2014-02-11,3060,115519
2014-02-11,3357,112608
2014-02-11,3380,134544
2014-02-11,3386,130294
2014-02-11,3516,113276
2014-02-11,3519,126529
2014-02-11,4415,157112
2014-02-12,414,115697
2014-02-12,415,118615
2014-02-12,416,130229
2014-02-12,849,113342
2014-02-12,855,122867
2014-02-12,1359,126753
2014-02-12,2101,110720
2014-02-12,2404,135571
2014-02-12,2405,126967
2014-02-12,2438,115267
2014-02-12,2487,130938
2014-02-12,2816,116421
2014-02-12,2929,118872
2014-02-12,3060,116116
2014-02-12,3357,114367
2014-02-12,3380,138344
2014-02-12,3386,134948
2014-02-12,3516,115688
2014-02-12,3519,130474
2014-02-12,4415,167452
2014-02-13,414,118141
2014-02-13,415,117338
2014-02-13,416,130830
2014-02-13,849,107154
2014-02-13,855,129853
2014-02-13,1359,130167
2014-02-13,2101,112165
2014-02-13,2404,137980
2014-02-13,2405,126975
2014-02-13,2438,116404
2014-02-13,2487,132371
2014-02-13,2816,117354
2014-02-13,2929,120286
2014-02-13,3060,119429
2014-02-13,3357,114905
2014-02-13,3380,136583
2014-02-13,3386,132774
2014-02-13,3516,119326
2014-02-13,3519,133013
2014-02-13,4415,161765
2014-02-14,414,121371
2014-02-14,415,119944
2014-02-14,416,134237
2014-02-14,849,107665
2014-02-14,855,131246
2014-02-14,1359,131238
2014-02-14,2101,118482
2014-02-14,2404,142824
2014-02-14,2405,133634
2014-02-14,2438,123066
2014-02-14,2487,138028
2014-02-14,2816,120640
2014-02-14,2929,126245
2014-02-14,3060,123745
2014-02-14,3357,120664
2014-02-14,3380,143692
2014-02-14,3386,140430
2014-02-14,3516,122023
2014-02-14,3519,136355
2014-02-14,4415,168036
2014-02-15,414,111369
2014-02-15,415,107661
2014-02-15,416,119883
2014-02-15,849,82137
2014-02-15,855,104735
2014-02-15,1359,114575
2014-02-15,2101,105088
2014-02-15,2404,133557
2014-02-15,2405,123375
2014-02-15,2438,111043
2014-02-15,2487,128248
2014-02-15,2816,99493
2014-02-15,2929,116088
2014-02-15,3060,115669
2014-02-15,3357,96196
2014-02-15,3380,129657
2014-02-15,3386,127517
2014-02-15,3516,105385
2014-02-15,3519,118359
2014-02-15,4415,142573
2014-02-16,414,87046
2014-02-16,415,94213
2014-02-16,416,105048
2014-02-16,849,73410
2014-02-16,855,85719
2014-02-16,1359,97321
2014-02-16,2101,95310
2014-02-16,2404,128876
2014-02-16,2405,116892
2014-02-16,2438,98391
2014-02-16,2487,117192
2014-02-16,2816,82573
2014-02-16,2929,98584
2014-02-16,3060,104334
2014-02-16,3357,81300
2014-02-16,3380,118956
2014-02-16,3386,112235
2014-02-16,3516,89568
2014-02-16,3519,101385
2014-02-16,4415,134732
2014-02-17,414,112805
2014-02-17,415,113621
2014-02-17,416,127476
2014-02-17,849,110678
2014-02-17,855,119409
2014-02-17,1359,123764
2014-02-17,2101,104984
2014-02-17,2404,135030
2014-02-17,2405,123902
2014-02-17,2438,111130
2014-02-17,2487,126804
2014-02-17,2816,109886
2014-02-17,2929,117016
2014-02-17,3060,114023
2014-02-17,3357,109560
2014-02-17,3380,131537
2014-02-17,3386,128786
2014-02-17,3516,111287
2014-02-17,3519,122792
2014-02-17,4415,152772
2014-02-18,414,113428
2014-02-18,415,115933
2014-02-18,416,129153
2014-02-18,849,110344
2014-02-18,855,121360
2014-02-18,1359,125940
2014-02-18,2101,108326
2014-02-18,2404,134807
2014-02-18,2405,26525
2014-02-18,2438,113323
2014-02-18,2487,129222
2014-02-18,2816,114154
2014-02-18,2929,116969
2014-02-18,3060,116311
2014-02-18,3357,112291
2014-02-18,3380,132921
2014-02-18,3386,131890
2014-02-18,3516,115790
2014-02-18,3519,127670
2014-02-18,4415,154506
2014-02-19,414,116401
2014-02-19,415,115211
2014-02-19,416,128929
2014-02-19,849,105350
2014-02-19,855,122371
2014-02-19,1359,123899
2014-02-19,2101,112705
2014-02-19,2404,136242
2014-02-19,2438,114833
2014-02-19,2487,131644
2014-02-19,2816,111630
2014-02-19,2929,122226
2014-02-19,3060,116528
2014-02-19,3357,110868
2014-02-19,3380,135746
2014-02-19,3386,132741
2014-02-19,3516,116451
2014-02-19,3519,128071
2014-02-19,4415,161036
2014-02-20,414,116996
2014-02-20,415,117852
2014-02-20,416,132556
2014-02-20,849,116483
2014-02-20,855,121542
2014-02-20,1359,127193
2014-02-20,2101,114073
2014-02-20,2404,147212
2014-02-20,2438,115885
2014-02-20,2487,133152
2014-02-20,2816,116618
2014-02-20,2929,105263
2014-02-20,3060,117913
2014-02-20,3357,113623
2014-02-20,3380,137304
2014-02-20,3386,135166
2014-02-20,3516,118781
2014-02-20,3519,132318
2014-02-20,4415,164749
2014-02-21,414,119972
2014-02-21,415,119314
2014-02-21,416,132638
2014-02-21,849,106289
2014-02-21,855,127607
2014-02-21,1359,130939
2014-02-21,2101,116758
2014-02-21,2404,148495
2014-02-21,2405,42789
2014-02-21,2438,118393
2014-02-21,2487,135582
2014-02-21,2816,119225
2014-02-21,2929,107123
2014-02-21,3060,123263
2014-02-21,3357,119411
2014-02-21,3380,139232
2014-02-21,3386,139072
2014-02-21,3516,119902
2014-02-21,3519,134087
2014-02-21,4415,168028
2014-02-22,414,110897
2014-02-22,415,108124
2014-02-22,416,120884
2014-02-22,849,84998
2014-02-22,855,106343
2014-02-22,1359,110707
2014-02-22,2101,106101
2014-02-22,2404,143599
2014-02-22,2405,130097
2014-02-22,2438,113627
2014-02-22,2487,130479
2014-02-22,2816,100266
2014-02-22,2929,98766
2014-02-22,3060,115742
2014-02-22,3357,96037
2014-02-22,3380,129453
2014-02-22,3386,129709
2014-02-22,3516,104531
2014-02-22,3519,119143
2014-02-22,4415,151915
2014-02-23,414,100522
2014-02-23,415,96209
2014-02-23,416,105663
2014-02-23,849,77530
2014-02-23,855,88478
2014-02-23,1359,103125
2014-02-23,2101,96265
2014-02-23,2404,131640
2014-02-23,2405,120578
2014-02-23,2438,101847
2014-02-23,2487,119005
2014-02-23,2816,82798
2014-02-23,2929,96754
2014-02-23,3060,103784
2014-02-23,3357,81368
2014-02-23,3380,118662
2014-02-23,3386,116218
2014-02-23,3516,89791
2014-02-23,3519,104977
2014-02-23,4415,137979
2014-02-24,414,111319
2014-02-24,415,110866
2014-02-24,416,124045
2014-02-24,849,106598
2014-02-24,855,122022
2014-02-24,1359,120399
2014-02-24,2101,103944
2014-02-24,2404,138321
2014-02-24,2405,128328
2014-02-24,2438,108459
2014-02-24,2487,124863
2014-02-24,2816,110397
2014-02-24,2929,108679
2014-02-24,3060,113542
2014-02-24,3357,105199
2014-02-24,3380,127712
2014-02-24,3386,125180
2014-02-24,3516,111616
2014-02-24,3519,123424
2014-02-24,4415,151383
2014-02-25,414,114952
2014-02-25,415,114116
2014-02-25,416,126935
2014-02-25,849,111045
2014-02-25,855,121978
2014-02-25,1359,123620
2014-02-25,2101,110187
2014-02-25,2404,136325
2014-02-25,2405,128839
2014-02-25,2438,112463
2014-02-25,2487,127678
2014-02-25,2816,112022
2014-02-25,2929,115097
2014-02-25,3060,116590
2014-02-25,3357,107804
2014-02-25,3380,135056
2014-02-25,3386,131576
2014-02-25,3516,113685
2014-02-25,3519,126962
2014-02-25,4415,157569
2014-02-26,414,115672
2014-02-26,415,115554
2014-02-26,416,128694
2014-02-26,849,110107
2014-02-26,855,127989
2014-02-26,1359,126664
2014-02-26,2101,111734
2014-02-26,2404,144408
2014-02-26,2405,135143
2014-02-26,2438,115343
2014-02-26,2487,131939
2014-02-26,2816,115390
2014-02-26,2929,122890
2014-02-26,3060,119450
2014-02-26,3357,113870
2014-02-26,3380,137069
2014-02-26,3386,133572
2014-02-26,3516,117209
2014-02-26,3519,130335
2014-02-26,4415,163439
2014-02-27,414,118507
2014-02-27,415,117723
2014-02-27,416,132407
2014-02-27,849,116141
2014-02-27,855,129169
2014-02-27,1359,127812
2014-02-27,2101,112535
2014-02-27,2404,147129
2014-02-27,2405,131663
2014-02-27,2438,119454
2014-02-27,2487,136375
2014-02-27,2816,118211
2014-02-27,2929,113107
2014-02-27,3060,121714
2014-02-27,3357,116555
2014-02-27,3380,139803
2014-02-27,3386,135631
2014-02-27,3516,119179
2014-02-27,3519,133996
2014-02-27,4415,162037
2014-02-28,414,124203
2014-02-28,415,121052
2014-02-28,416,126401
2014-02-28,849,118432
2014-02-28,855,131178
2014-02-28,1359,131180
2014-02-28,2101,117280
2014-02-28,2404,151547
2014-02-28,2405,135513
2014-02-28,2438,120815
2014-02-28,2487,137539
2014-02-28,2816,119033
2014-02-28,2929,117515
2014-02-28,3060,124180
2014-02-28,3357,120323
2014-02-28,3380,144164
2014-02-28,3386,141805
2014-02-28,3516,123549
2014-02-28,3519,137187
2014-02-28,4415,167500
2014-03-01,414,116087
2014-03-01,415,108538
2014-03-01,416,114204
2014-03-01,849,88972
2014-03-01,855,108188
2014-03-01,1359,114984
2014-03-01,2101,106896
2014-03-01,2404,139479
2014-03-01,2405,127978
2014-03-01,2438,113012
2014-03-01,2487,130641
2014-03-01,2816,101893
2014-03-01,2929,105549
2014-03-01,3060,117799
2014-03-01,3357,98334
2014-03-01,3380,133755
2014-03-01,3386,131293
2014-03-01,3516,106232
2014-03-01,3519,119214
2014-03-01,4415,149413
2014-03-02,855,89067
2014-03-02,1359,98336
2014-03-02,2101,95971
2014-03-02,2404,130301
2014-03-02,2405,121854
2014-03-02,2438,101044
2014-03-02,2487,117723
2014-03-02,2816,83608
2014-03-02,2929,95013
2014-03-02,3060,105867
2014-03-02,3357,83415
2014-03-02,3380,119665
2014-03-02,3386,116667
2014-03-02,3516,89252
2014-03-02,3519,102238
2014-03-02,4415,138510
2014-03-03,414,121550
2014-03-03,415,112915
2014-03-03,416,120269
2014-03-03,849,108023
2014-03-03,855,123029
2014-03-03,1359,124066
2014-03-03,2101,105860
2014-03-03,2404,137562
2014-03-03,2405,125303
2014-03-03,2438,110354
2014-03-03,2487,126805
2014-03-03,2816,112839
2014-03-03,2929,105434
2014-03-03,3060,115355
2014-03-03,3357,110324
2014-03-03,3380,130721
2014-03-03,3386,127730
2014-03-03,3516,111854
2014-03-03,3519,121387
2014-03-03,4415,155921
2014-03-04,414,117965
2014-03-04,415,114066
2014-03-04,416,122805
2014-03-04,849,109059
2014-03-04,855,122836
2014-03-04,1359,124875
2014-03-04,2101,110448
2014-03-04,2404,137562
2014-03-04,2405,125966
2014-03-04,2438,114903
2014-03-04,2487,131455
2014-03-04,2816,116249
2014-03-04,2929,117488
2014-03-04,3060,117698
2014-03-04,3357,112642
2014-03-04,3380,135167
2014-03-04,3386,131048
2014-03-04,3516,114243
2014-03-04,3519,127896
2014-03-04,4415,156336
2014-03-05,414,119054
2014-03-05,415,114143
2014-03-05,416,124366
2014-03-05,849,106736
2014-03-05,855,127025
2014-03-05,1359,126924
2014-03-05,2101,112933
2014-03-05,2404,141201
2014-03-05,2405,128286
2014-03-05,2438,115422
2014-03-05,2487,131624
2014-03-05,2816,118011
2014-03-05,2929,115505
2014-03-05,3060,118397
2014-03-05,3357,113762
2014-03-05,3380,138583
2014-03-05,3386,134070
2014-03-05,3516,116265
2014-03-05,3519,134703
2014-03-05,4415,164377
2014-03-06,414,117298
2014-03-06,415,116979
2014-03-06,416,126462
2014-03-06,849,116751
2014-03-06,855,128652
2014-03-06,1359,130551
2014-03-06,2101,114956
2014-03-06,2404,148035
2014-03-06,2405,123004
2014-03-06,2438,118777
2014-03-06,2487,135408
2014-03-06,2816,120410
2014-03-06,2929,118878
2014-03-06,3060,121014
2014-03-06,3357,118195
2014-03-06,3380,138511
2014-03-06,3386,134564
2014-03-06,3516,118162
2014-03-06,3519,128916
2014-03-06,4415,165043
2014-03-07,414,120266
2014-03-07,415,118877
2014-03-07,416,126172
2014-03-07,849,109395
2014-03-07,855,129648
2014-03-07,1359,128857
2014-03-07,2101,117498
2014-03-07,2404,151273
2014-03-07,2405,131395
2014-03-07,2438,123355
2014-03-07,2487,139395
2014-03-07,2816,121204
2014-03-07,2929,122338
2014-03-07,3060,123329
2014-03-07,3357,122148
2014-03-07,3380,142647
2014-03-07,3386,137494
2014-03-07,3516,120096
2014-03-07,3519,131931
2014-03-07,4415,166532
2014-03-08,414,104936
2014-03-08,415,102490
2014-03-08,416,108893
2014-03-08,849,77776
2014-03-08,855,97130
2014-03-08,1359,105979
2014-03-08,2101,98959
2014-03-08,2404,136388
2014-03-08,2405,129242
2014-03-08,2438,109980
2014-03-08,2487,126366
2014-03-08,2816,87470
2014-03-08,2929,110117
2014-03-08,3060,113043
2014-03-08,3357,88430
2014-03-08,3380,120545
2014-03-08,3386,121020
2014-03-08,3516,98359
2014-03-08,3519,110646
2014-03-08,4415,141927
2014-03-09,414,94783
2014-03-09,415,91001
2014-03-09,416,97258
2014-03-09,849,67586
2014-03-09,855,79187
2014-03-09,1359,93696
2014-03-09,2101,89062
2014-03-09,2404,131927
2014-03-09,2405,118405
2014-03-09,2438,105238
2014-03-09,2487,120603
2014-03-09,2816,72847
2014-03-09,2929,106830
2014-03-09,3060,98516
2014-03-09,3357,73635
2014-03-09,3380,107826
2014-03-09,3386,110600
2014-03-09,3516,81510
2014-03-09,3519,93082
2014-03-09,4415,129344
2014-03-10,414,87885
2014-03-10,415,84351
2014-03-10,416,91021
2014-03-10,849,64255
2014-03-10,855,76092
2014-03-10,1359,93958
2014-03-10,2101,80878
2014-03-10,2404,124956
2014-03-10,2405,112049
2014-03-10,2438,92330
2014-03-10,2487,107734
2014-03-10,2816,71340
2014-03-10,2929,101757
2014-03-10,3060,91472
2014-03-10,3357,72138
2014-03-10,3380,93058
2014-03-10,3386,93950
2014-03-10,3516,80454
2014-03-10,3519,91265
2014-03-10,4415,123829
2014-03-11,414,112132
2014-03-11,415,112059
2014-03-11,416,124482
2014-03-11,849,95958
2014-03-11,855,120514
2014-03-11,1359,123750
2014-03-11,2101,106466
2014-03-11,2404,134667
2014-03-11,2405,126949
2014-03-11,2438,112994
2014-03-11,2487,127604
2014-03-11,2816,114570
2014-03-11,2929,119158
2014-03-11,3060,113561
2014-03-11,3357,110323
2014-03-11,3380,128404
2014-03-11,3386,126145
2014-03-11,3516,111578
2014-03-11,3519,122064
2014-03-11,4415,157155
2014-03-12,414,114218
2014-03-12,415,113563
2014-03-12,416,130826
2014-03-12,849,109230
2014-03-12,855,127631
2014-03-12,1359,127249
2014-03-12,2101,110053
2014-03-12,2404,140726
2014-03-12,2405,129399
2014-03-12,2438,115074
2014-03-12,2487,129588
2014-03-12,2816,118178
2014-03-12,2929,117958
2014-03-12,3060,116969
2014-03-12,3357,112883
2014-03-12,3380,136641
2014-03-12,3386,133015
2014-03-12,3516,114885
2014-03-12,3519,127013
2014-03-12,4415,161110
2014-03-13,414,116587
2014-03-13,415,114556
2014-03-13,416,126318
2014-03-13,849,118135
2014-03-13,855,128657
2014-03-13,1359,131193
2014-03-13,2101,113838
2014-03-13,2404,148594
2014-03-13,2405,129726
2014-03-13,2438,115357
2014-03-13,2487,130974
2014-03-13,2816,121316
2014-03-13,2929,114691
2014-03-13,3060,120346
2014-03-13,3357,119041
2014-03-13,3380,137400
2014-03-13,3386,133258
2014-03-13,3516,118529
2014-03-13,3519,129948
2014-03-13,4415,162182
2014-03-14,414,121797
2014-03-14,415,115937
2014-03-14,416,125430
2014-03-14,849,112122
2014-03-14,855,129988
2014-03-14,1359,135180
2014-03-14,2101,117843
2014-03-14,2404,147754
2014-03-14,2405,128787
2014-03-14,2438,116935
2014-03-14,2487,133013
2014-03-14,2816,124590
2014-03-14,2929,117579
2014-03-14,3060,123531
2014-03-14,3357,120157
2014-03-14,3380,141874
2014-03-14,3386,138861
2014-03-14,3516,121819
2014-03-14,3519,133345
2014-03-14,4415,164658
2014-03-15,414,112604
2014-03-15,415,106648
2014-03-15,416,116122
2014-03-15,849,87839
2014-03-15,855,100798
2014-03-15,1359,111606
2014-03-15,2101,103858
2014-03-15,2404,133332
2014-03-15,2405,109286
2014-03-15,2438,106177
2014-03-15,2487,123204
2014-03-15,2816,102813
2014-03-15,2929,111550
2014-03-15,3060,116782
2014-03-15,3357,96450
2014-03-15,3380,129015
2014-03-15,3386,130035
2014-03-15,3516,103956
2014-03-15,3519,116080
2014-03-15,4415,149745
2014-03-16,414,101194
2014-03-16,415,94503
2014-03-16,416,106909
2014-03-16,849,73654
2014-03-16,855,86416
2014-03-16,1359,98246
2014-03-16,2101,95800
2014-03-16,2404,134214
2014-03-16,2405,107828
2014-03-16,2438,93154
2014-03-16,2487,110841
2014-03-16,2816,84738
2014-03-16,2929,103728
2014-03-16,3060,103356
2014-03-16,3357,81417
2014-03-16,3380,117031
2014-03-16,3386,114538
2014-03-16,3516,88453
2014-03-16,3519,100057
2014-03-16,4415,139834
2014-03-17,414,113500
2014-03-17,415,109317
2014-03-17,416,119160
2014-03-17,849,109242
2014-03-17,855,119221
2014-03-17,1359,122240
2014-03-17,2101,105408
2014-03-17,2404,141825
2014-03-17,2405,128979
2014-03-17,2438,111952
2014-03-17,2487,124662
2014-03-17,2816,114074
2014-03-17,2929,111316
2014-03-17,3060,113553
2014-03-17,3357,111452
2014-03-17,3380,131814
2014-03-17,3386,127453
2014-03-17,3516,111712
2014-03-17,3519,122590
2014-03-17,4415,159648
2014-03-18,414,114700
2014-03-18,415,111043
2014-03-18,416,119807
2014-03-18,849,106226
2014-03-18,855,125231
2014-03-18,1359,127760
2014-03-18,2101,108978
2014-03-18,2404,139625
2014-03-18,2405,131873
2014-03-18,2438,111678
2014-03-18,2487,128868
2014-03-18,2816,117541
2014-03-18,2929,109896
2014-03-18,3060,118060
2014-03-18,3357,113738
2014-03-18,3380,136449
2014-03-18,3386,130486
2014-03-18,3516,114054
2014-03-18,3519,124991
2014-03-18,4415,160221
2014-03-19,414,113214
2014-03-19,415,111613
2014-03-19,416,120191
2014-03-19,849,114737
2014-03-19,855,128450
2014-03-19,1359,130227
2014-03-19,2101,110612
2014-03-19,2404,146718
2014-03-19,2405,131454
2014-03-19,2438,114520
2014-03-19,2487,131093
2014-03-19,2816,117971
2014-03-19,2929,113259
2014-03-19,3060,119105
2014-03-19,3357,115218
2014-03-19,3380,139991
2014-03-19,3386,134276
2014-03-19,3516,115024
2014-03-19,3519,126835
2014-03-19,4415,162718
2014-03-20,414,116165
2014-03-20,415,114059
2014-03-20,416,120507
2014-03-20,849,115718
2014-03-20,855,125146
2014-03-20,1359,129968
2014-03-20,2101,114180
2014-03-20,2404,147308
2014-03-20,2405,127901
2014-03-20,2438,113819
2014-03-20,2487,131034
2014-03-20,2816,121330
2014-03-20,2929,116246
2014-03-20,3060,120679
2014-03-20,3357,118002
2014-03-20,3380,122619
2014-03-20,3386,133839
2014-03-20,3516,118303
2014-03-20,3519,129578
2014-03-20,4415,158920
2014-03-21,414,119349
2014-03-21,415,115761
2014-03-21,416,131752
2014-03-21,849,108176
2014-03-21,855,127911
2014-03-21,1359,128556
2014-03-21,2101,114904
2014-03-21,2404,151651
2014-03-21,2405,131120
2014-03-21,2438,118098
2014-03-21,2487,134580
2014-03-21,2816,121017
2014-03-21,2929,117153
2014-03-21,3060,123956
2014-03-21,3357,118195
2014-03-21,3380,124066
2014-03-21,3386,138825
2014-03-21,3516,120816
2014-03-21,3519,132258
2014-03-21,4415,162033
2014-03-22,414,110884
