site,volume,site_name,latitude,longitude,lookup_source
5275,72299240.0,,,,
2571,72296595.0,,,,
6204,72275102.0,,,,
3442,72198967.0,,,,
3210,72161976.0,,,,
4148,72057340.0,,,,
3892,72031625.0,,,,
5655,71966142.0,,,,
5161,71960128.0,,,,
3763,71925791.0,,,,
5356,71886280.0,,,,
4107,71882059.0,,,,
4998,71881571.0,,,,
1048,71766407.0,,,,
555,71757366.0,,,,
3117,71744485.0,,,,
4557,71693778.0,,,,
1313,71626172.0,,,,
225,71602555.0,,,,
4910,71575315.0,,,,
5200,71562883.0,,,,
565,71561011.0,,,,
5072,71510448.0,,,,
1298,71508996.0,,,,
1419,71398052.0,,,,
4556,71393900.0,,,,
3928,71388352.0,,,,
3873,71369709.0,,,,
2070,71353281.0,,,,
2778,71327490.0,,,,
2176,71212199.0,,,,
697,71132305.0,,,,
3070,71129784.0,,,,
3432,71105038.0,,,,
2900,71088030.0,,,,
2125,71040567.0,,,,
3037,70948924.0,,,,
6236,70856863.0,,,,
6273,70852257.0,,,,
32036,70826862.0,,,,
3880,70794043.0,,,,
4554,70743459.0,,,,
6074,70717945.0,,,,
4788,70700268.0,,,,
3916,70614759.0,,,,
284,70608003.0,,,,
4281,70598718.0,,,,
2727,70597389.0,,,,
5799,70575213.0,,,,
5131,70565711.0,,,,
4469,70537198.0,,,,
5306,70465962.0,,,,
1059,70438500.0,,,,
6325,70402425.0,,,,
1808,70362739.0,,,,
3813,70328467.0,,,,
1215,70298662.0,,,,
4002,70196900.0,,,,
4594,70112782.0,,,,
986,70051359.0,,,,
707,70043480.0,,,,
3657,69998418.0,,,,
4728,69939546.0,,,,
510,69839204.0,,,,
1183,69835850.0,,,,
3925,69799622.0,,,,
3772,69767611.0,,,,
4500,69746243.0,,,,
917,69737405.0,,,,
3471,69714812.0,,,,
5085,69670378.0,,,,
2633,69652334.0,,,,
3005,69553703.0,,,,
4964,69491958.0,,,,
4054,69451493.0,,,,
5125,69417106.0,,,,
3851,69393683.0,,,,
213,69380988.0,,,,
6198,69084359.0,,,,
968,69077791.0,,,,
3960,69016931.0,,,,
2229,68994160.0,,,,
6243,68977069.0,,,,
616,68974101.0,,,,
6305,68727916.0,,,,
964,68716262.0,,,,
5199,68693866.0,,,,
1316,68648574.0,,,,
155,68642431.0,,,,
1999,68502387.0,,,,
2662,68480994.0,,,,
4480,68414211.0,,,,
6673,68391476.0,,,,
926,68347649.0,,,,
1251,68289637.0,,,,
2718,68274654.0,,,,
4489,68265802.0,,,,
834,68206849.0,,,,
5119,68139134.0,,,,
4336,68109549.0,,,,
1330,68106809.0,,,,
4856,68072123.0,,,,
473,68040996.0,,,,
1833,68037261.0,,,,
2745,68023729.0,,,,
6216,68011431.0,,,,
3891,67983593.0,,,,
4537,67976692.0,,,,
3577,67974282.0,,,,
3434,67957508.0,,,,
5178,67883249.0,,,,
4751,67875606.0,,,,
4754,67838110.0,,,,
3907,67782124.0,,,,
5832,67727394.0,,,,
3831,67643832.0,,,,
1066,67627604.0,,,,
1765,67560817.0,,,,
5157,67412971.0,,,,
3908,67401723.0,,,,
2113,67377874.0,,,,
4015,67329605.0,,,,
1334,67287223.0,,,,
6087,67270903.0,,,,
4267,67269564.0,,,,
6251,67173780.0,,,,
1207,67137496.0,,,,
554,67105450.0,,,,
1793,67090850.0,,,,
818,67034080.0,,,,
1568,66992469.0,,,,
6211,66936216.0,,,,
4593,66882709.0,,,,
6632,66829136.0,,,,
5223,66752394.0,,,,
2351,66637410.0,,,,
6303,66586171.0,,,,
676,66525219.0,,,,
6443,66460806.0,,,,
3092,66416283.0,,,,
3356,66411752.0,,,,
4767,66405780.0,,,,
4824,66382222.0,,,,
1993,66375089.0,,,,
1051,66303487.0,,,,
1711,66298997.0,,,,
328,66261772.0,,,,
685,66173264.0,,,,
2295,66153946.0,,,,
5838,66145333.0,,,,
4503,66070725.0,,,,
6091,66067739.0,,,,
4323,65890844.0,,,,
103,65877396.0,,,,
953,65783211.0,,,,
4314,65762090.0,,,,
5290,65692365.0,,,,
1583,65681943.0,,,,
4190,65653149.0,,,,
6217,65637626.0,,,,
5070,65633088.0,,,,
1990,65589447.0,,,,
2025,65563447.0,,,,
3942,65553907.0,,,,
667,65533632.0,,,,
1523,65529543.0,,,,
1749,65516323.0,,,,
2681,65492398.0,,,,
3886,65487052.0,,,,
706,65374040.0,,,,
2955,65321402.0,,,,
3498,65317150.0,,,,
5357,65287322.0,,,,
3633,65234731.0,,,,
4612,65203618.0,,,,
3578,65174912.0,,,,
1395,65166541.0,,,,
6413,65110260.0,,,,
812,65101370.0,,,,
4136,65013574.0,,,,
1782,64973039.0,,,,
1553,64898243.0,,,,
5114,64882977.0,,,,
5856,64845639.0,,,,
4303,64839368.0,,,,
1350,64831694.0,,,,
3448,64779816.0,,,,
5809,64767384.0,,,,
4504,64696140.0,,,,
2887,64652667.0,,,,
4573,64642429.0,,,,
5225,64589463.0,,,,
147,64553296.0,,,,
3469,64549635.0,,,,
243,64494996.0,,,,
937,64475707.0,,,,
4191,64473389.0,,,,
4255,64433795.0,,,,
2599,64352158.0,,,,
4279,64347089.0,,,,
5345,64341557.0,,,,
1490,64332232.0,,,,
1388,64207625.0,,,,
2114,64198400.0,,,,
6232,64053730.0,,,,
6274,64020546.0,,,,
2059,64016306.0,,,,
2164,63944716.0,,,,
4113,63823975.0,,,,
4756,63790327.0,,,,
6220,63722463.0,,,,
6324,63499340.0,,,,
3878,63493307.0,,,,
4928,63490820.0,,,,
2127,63465869.0,,,,
3863,63411888.0,,,,
4449,63397693.0,,,,
2014,63317186.0,,,,
4760,63313786.0,,,,
1528,63283191.0,,,,
6260,63282768.0,,,,
6670,63260508.0,,,,
1497,63246478.0,,,,
1167,63239888.0,,,,
5800,63237150.0,,,,
4811,63156733.0,,,,
3297,63153260.0,,,,
1870,63119627.0,,,,
5049,63044092.0,,,,
2107,63032584.0,,,,
6802,63007654.0,,,,
1548,62757498.0,,,,
3143,62739882.0,,,,
884,62695089.0,,,,
3549,62674539.0,,,,
2621,62629421.0,,,,
1681,62533640.0,,,,
6206,62502795.0,,,,
2515,62497505.0,,,,
2897,62349806.0,,,,
1075,62318465.0,,,,
6414,62248457.0,,,,
242,62156911.0,,,,
3207,62125992.0,,,,
4053,62119097.0,,,,
4849,62045639.0,,,,
1230,61922137.0,,,,
4362,61917265.0,,,,
4738,61914974.0,,,,
5048,61870179.0,,,,
4361,61839358.0,,,,
1423,61831434.0,,,,
972,61815475.0,,,,
1351,61798373.0,,,,
3043,61784449.0,,,,
517,61642482.0,,,,
4786,61596732.0,,,,
4193,61554017.0,,,,
5873,61522134.0,,,,
5310,61469323.0,,,,
2115,61368392.0,,,,
879,61204943.0,,,,
4870,61085863.0,,,,
4359,61029324.0,,,,
2711,60981275.0,,,,
1510,60940280.0,,,,
2028,60931426.0,,,,
2068,60923288.0,,,,
1783,60915560.0,,,,
3476,60849681.0,,,,
3906,60773788.0,,,,
1861,60739683.0,,,,
2746,60735538.0,,,,
2685,60602493.0,,,,
4721,60583711.0,,,,
4320,60547019.0,,,,
5132,60543011.0,,,,
4495,60446462.0,,,,
1842,60434151.0,,,,
6615,60416544.0,,,,
1514,60401488.0,,,,
1872,60252817.0,,,,
6068,60250153.0,,,,
5410,60103969.0,,,,
1326,60064759.0,,,,
4248,60026719.0,,,,
3660,59993571.0,,,,
4282,59947798.0,,,,
3047,59794989.0,,,,
4569,59772126.0,,,,
3764,59711263.0,,,,
6124,59690376.0,,,,
6079,59690234.0,,,,
1361,59679304.0,,,,
4274,59669347.0,,,,
6320,59668019.0,,,,
1901,59604965.0,,,,
6643,59599837.0,,,,
6611,59578959.0,,,,
4076,59563719.0,,,,
3950,59547147.0,,,,
4579,59537436.0,,,,
1961,59525050.0,,,,
1452,59495245.0,,,,
4086,59433320.0,,,,
2793,59386936.0,,,,
6196,59331164.0,,,,
5136,59303961.0,,,,
3636,59264406.0,,,,
3664,59224102.0,,,,
1323,59201122.0,,,,
5206,59143784.0,,,,
2690,59120997.0,,,,
5840,59100039.0,,,,
4277,59088672.0,,,,
2048,59079566.0,,,,
5251,59030982.0,,,,
3850,59013194.0,,,,
5113,58995020.0,,,,
1978,58974416.0,,,,
1225,58974283.0,,,,
6451,58966922.0,,,,
820,58933365.0,,,,
3270,58919724.0,,,,
3473,58905422.0,,,,
4185,58845944.0,,,,
6270,58821172.0,,,,
4792,58811611.0,,,,
3479,58760106.0,,,,
4344,58689445.0,,,,
3250,58658055.0,,,,
2514,58582876.0,,,,
3036,58565688.0,,,,
1047,58495100.0,,,,
4247,58464170.0,,,,
1154,58405108.0,,,,
2723,58391304.0,,,,
5610,58298841.0,,,,
5844,58179700.0,,,,
6678,58163916.0,,,,
3805,58149933.0,,,,
5359,58144226.0,,,,
741,58108963.0,,,,
4326,57955435.0,,,,
3158,57857220.0,,,,
3484,57774003.0,,,,
3532,57707599.0,,,,
5036,57700377.0,,,,
6250,57658599.0,,,,
3631,57578905.0,,,,
1465,57534886.0,,,,
6090,57527532.0,,,,
748,57448787.0,,,,
4891,57421724.0,,,,
4837,57397388.0,,,,
3437,57369254.0,,,,
4395,57360859.0,,,,
2948,57252461.0,,,,
4062,57198511.0,,,,
1072,57178804.0,,,,
4598,57178154.0,,,,
6641,57175453.0,,,,
4003,57165169.0,,,,
1817,57103836.0,,,,
3142,57007476.0,,,,
4333,56935228.0,,,,
3755,56929634.0,,,,
3081,56820461.0,,,,
5287,56814094.0,,,,
2988,56768236.0,,,,
1434,56751224.0,,,,
4440,56706875.0,,,,
1036,56587355.0,,,,
1801,56549194.0,,,,
4238,56516349.0,,,,
1588,56511820.0,,,,
3544,56496566.0,,,,
3844,56413156.0,,,,
3377,56369234.0,,,,
6403,56360313.0,,,,
1556,56255019.0,,,,
3848,56245042.0,,,,
2045,56208137.0,,,,
2526,56192281.0,,,,
3447,56180029.0,,,,
4352,56173924.0,,,,
1445,56173710.0,,,,
1479,56133472.0,,,,
4153,56132512.0,,,,
5289,56132186.0,,,,
2923,56018961.0,,,,
5876,56015311.0,,,,
4109,56005867.0,,,,
2890,55978425.0,,,,
4498,55943882.0,,,,
4904,55867026.0,,,,
4822,55756256.0,,,,
2914,55698143.0,,,,
2958,55681633.0,,,,
1751,55672964.0,,,,
5270,55654800.0,,,,
4570,55616390.0,,,,
1387,55320798.0,,,,
4253,55306890.0,,,,
5830,55305796.0,,,,
4289,55297550.0,,,,
3187,55198672.0,,,,
5045,55187923.0,,,,
4872,55076366.0,,,,
4328,55062611.0,,,,
5806,55037017.0,,,,
5035,54992793.0,,,,
1748,54884135.0,,,,
739,54871896.0,,,,
1873,54861510.0,,,,
273,54849483.0,,,,
1818,54746863.0,,,,
6409,54739282.0,,,,
5153,54731483.0,,,,
3795,54679756.0,,,,
2038,54593656.0,,,,
490,54570422.0,,,,
3370,54534206.0,,,,
1244,54529567.0,,,,
2126,54529511.0,,,,
5347,54512691.0,,,,
6143,54488984.0,,,,
3429,54483807.0,,,,
808,54483587.0,,,,
4213,54457014.0,,,,
4735,54432227.0,,,,
969,54401950.0,,,,
6312,54401528.0,,,,
2119,54395774.0,,,,
4325,54379703.0,,,,
1746,54344765.0,,,,
2348,54268176.0,,,,
4108,54256232.0,,,,
6831,54214221.0,,,,
4299,54068066.0,,,,
5033,53938175.0,,,,
2530,53934856.0,,,,
4507,53929351.0,,,,
1943,53776696.0,,,,
5308,53761294.0,,,,
6099,53672627.0,,,,
4246,53572429.0,,,,
5304,53531744.0,,,,
6681,53510937.0,,,,
3246,53510239.0,,,,
6226,53372503.0,,,,
5607,53355434.0,,,,
2471,53351248.0,,,,
5185,53287503.0,,,,
5170,53277989.0,,,,
5105,53263248.0,,,,
2069,53230507.0,,,,
4946,53134535.0,,,,
654,53121454.0,,,,
2677,53116476.0,,,,
5997,53113966.0,,,,
2755,53101596.0,,,,
4256,53093589.0,,,,
1371,53032592.0,,,,
4481,53017024.0,,,,
1976,52992075.0,,,,
1501,52982204.0,,,,
1781,52979652.0,,,,
3443,52948380.0,,,,
2078,52947578.0,,,,
465,52924769.0,,,,
3529,52908269.0,,,,
1526,52864000.0,,,,
496,52847408.0,,,,
1733,52812105.0,,,,
4523,52792778.0,,,,
3910,52759250.0,,,,
6275,52708930.0,,,,
6407,52646490.0,,,,
1812,52640334.0,,,,
1742,52618537.0,,,,
1339,52415272.0,,,,
1433,52358869.0,,,,
4605,52318361.0,,,,
2582,52311541.0,,,,
2967,52232796.0,,,,
3718,52155579.0,,,,
3348,52088015.0,,,,
546,51940486.0,,,,
5292,51888049.0,,,,
4097,51884251.0,,,,
5352,51851819.0,,,,
2395,51823701.0,,,,
1498,51788908.0,,,,
1079,51766153.0,,,,
1947,51591673.0,,,,
2653,51581255.0,,,,
695,51508911.0,,,,
1832,51504297.0,,,,
3438,51496622.0,,,,
2531,51494299.0,,,,
1483,51442071.0,,,,
5872,51370019.0,,,,
545,51351294.0,,,,
1141,51240058.0,,,,
4339,51229309.0,,,,
6120,51224522.0,,,,
3087,51176087.0,,,,
4548,51083960.0,,,,
3947,51020115.0,,,,
306,50988036.0,,,,
5802,50960166.0,,,,
1737,50944495.0,,,,
5233,50898391.0,,,,
6814,50885242.0,,,,
5833,50851369.0,,,,
3294,50830928.0,,,,
5024,50827935.0,,,,
4496,50816437.0,,,,
3508,50728263.0,,,,
1819,50726398.0,,,,
3518,50712172.0,,,,
2024,50672109.0,,,,
3086,50633111.0,,,,
5843,50610897.0,,,,
6654,50578085.0,,,,
4147,50450058.0,,,,
1467,50448870.0,,,,
5182,50264844.0,,,,
4637,50260361.0,,,,
6235,50226377.0,,,,
730,50167385.0,,,,
5040,50078708.0,,,,
5115,50071952.0,,,,
5831,50022225.0,,,,
3584,50020412.0,,,,
3167,50020240.0,,,,
5120,49886976.0,,,,
2839,49858468.0,,,,
1404,49840564.0,,,,
1956,49787870.0,,,,
6461,49763779.0,,,,
1149,49760014.0,,,,
5363,49748641.0,,,,
6208,49726022.0,,,,
5882,49713497.0,,,,
5321,49623517.0,,,,
6404,49592019.0,,,,
1391,49563050.0,,,,
5348,49483780.0,,,,
2783,49421424.0,,,,
5999,49383971.0,,,,
5112,49375464.0,,,,
2355,49333837.0,,,,
2361,49286948.0,,,,
1029,49271637.0,,,,
531,49254241.0,,,,
3161,49252775.0,,,,
5326,49234483.0,,,,
5179,49231074.0,,,,
4425,49222131.0,,,,
4476,49197338.0,,,,
1953,49195994.0,,,,
1755,49141116.0,,,,
1992,49133540.0,,,,
2276,49129940.0,,,,
1787,49033480.0,,,,
1508,48924788.0,,,,
5372,48921136.0,,,,
1176,48887651.0,,,,
2748,48782557.0,,,,
3254,48733427.0,,,,
1424,48715974.0,,,,
4142,48678168.0,,,,
1466,48653079.0,,,,
1972,48604485.0,,,,
4980,48571517.0,,,,
5603,48557287.0,,,,
6144,48553899.0,,,,
898,48550058.0,,,,
1511,48508823.0,,,,
229,48501160.0,,,,
1342,48453394.0,,,,
2380,48389002.0,,,,
4960,48255698.0,,,,
4825,48171725.0,,,,
1851,48155878.0,,,,
2547,48118621.0,,,,
5127,48117696.0,,,,
1457,48084239.0,,,,
5446,48038593.0,,,,
4835,47998946.0,,,,
1706,47988039.0,,,,
32035,47976272.0,,,,
1784,47965831.0,,,,
4846,47928606.0,,,,
5067,47910737.0,,,,
5032,47846575.0,,,,
6197,47825451.0,,,,
5399,47807782.0,,,,
2079,47598262.0,,,,
4244,47591754.0,,,,
3989,47554871.0,,,,
4284,47503012.0,,,,
1971,47497968.0,,,,
5084,47484048.0,,,,
1599,47476109.0,,,,
4501,47457474.0,,,,
4924,47405802.0,,,,
6811,47365880.0,,,,
5847,47195217.0,,,,
3096,47144976.0,,,,
1798,47009754.0,,,,
3461,47000988.0,,,,
5390,46996138.0,,,,
4322,46835657.0,,,,
1043,46835338.0,,,,
1493,46818156.0,,,,
1169,46816071.0,,,,
2757,46656286.0,,,,
6803,46610662.0,,,,
780,46518238.0,,,,
2386,46505558.0,,,,
2202,46388873.0,,,,
1377,46316396.0,,,,
3796,46307718.0,,,,
4287,46278005.0,,,,
1431,46276344.0,,,,
32039,46272706.0,,,,
3404,46258964.0,,,,
6677,46247529.0,,,,
6070,46189738.0,,,,
6313,46142812.0,,,,
5001,46114735.0,,,,
2081,46013489.0,,,,
4208,45973216.0,,,,
6035,45896096.0,,,,
5108,45894781.0,,,,
2784,45816065.0,,,,
1559,45782191.0,,,,
1752,45717254.0,,,,
5811,45702888.0,,,,
6649,45657991.0,,,,
6421,45638261.0,,,,
5130,45600656.0,,,,
5448,45541937.0,,,,
1327,45455123.0,,,,
1177,45452580.0,,,,
3284,45434940.0,,,,
2517,45351530.0,,,,
1432,45311143.0,,,,
406,45187830.0,,,,
1347,45165543.0,,,,
5355,45109301.0,,,,
3800,45078546.0,,,,
5099,45033910.0,,,,
2703,44976866.0,,,,
5041,44934794.0,,,,
740,44892676.0,,,,
1487,44873492.0,,,,
1763,44818266.0,,,,
1053,44782493.0,,,,
573,44685004.0,,,,
5335,44650968.0,,,,
5812,44625014.0,,,,
2082,44583039.0,,,,
6218,44527108.0,,,,
5241,44496174.0,,,,
5140,44423883.0,,,,
3283,44422041.0,,,,
2135,44389260.0,,,,
2976,44383047.0,,,,
1828,44366368.0,,,,
2250,44362760.0,,,,
5853,44339974.0,,,,
5216,44309199.0,,,,
1142,44308247.0,,,,
5081,44298283.0,,,,
1299,44283573.0,,,,
1191,44269902.0,,,,
6400,44252543.0,,,,
3546,44196220.0,,,,
2472,44130183.0,,,,
1732,44052559.0,,,,
3331,44011318.0,,,,
3713,43978972.0,,,,
5437,43731055.0,,,,
4627,43667603.0,,,,
6158,43656994.0,,,,
6146,43637381.0,,,,
5423,43624624.0,,,,
6801,43596795.0,,,,
908,43499921.0,,,,
3288,43491710.0,,,,
1480,43428316.0,,,,
385,43346030.0,,,,
1899,43224650.0,,,,
1160,43221303.0,,,,
315,43216887.0,,,,
817,43200671.0,,,,
5231,43126158.0,,,,
5904,43097135.0,,,,
5012,42926606.0,,,,
4422,42885904.0,,,,
3321,42799280.0,,,,
1069,42734772.0,,,,
1365,42727847.0,,,,
5142,42700038.0,,,,
1188,42690550.0,,,,
2754,42684732.0,,,,
6645,42680967.0,,,,
3295,42612545.0,,,,
3287,42603801.0,,,,
985,42602283.0,,,,
6149,42593600.0,,,,
1725,42588249.0,,,,
4887,42556390.0,,,,
988,42534706.0,,,,
5334,42429263.0,,,,
2233,42397836.0,,,,
1889,42340859.0,,,,
4898,42338192.0,,,,
6411,42319744.0,,,,
2742,42269986.0,,,,
5937,42252567.0,,,,
1097,42200530.0,,,,
5959,42141352.0,,,,
6690,42059953.0,,,,
1836,42040205.0,,,,
2037,41981051.0,,,,
643,41931520.0,,,,
4869,41852108.0,,,,
3446,41830139.0,,,,
3543,41818555.0,,,,
3289,41770951.0,,,,
571,41736049.0,,,,
1581,41710180.0,,,,
4718,41641748.0,,,,
1226,41635939.0,,,,
1986,41596292.0,,,,
5365,41555916.0,,,,
461,41496977.0,,,,
1797,41463543.0,,,,
3768,41424501.0,,,,
2246,41384399.0,,,,
3014,41348538.0,,,,
2097,41313776.0,,,,
4589,41214116.0,,,,
2064,41173110.0,,,,
1805,41092953.0,,,,
1785,41020887.0,,,,
6810,40960713.0,,,,
5266,40958415.0,,,,
2888,40956399.0,,,,
3241,40948209.0,,,,
6614,40942918.0,,,,
1962,40900261.0,,,,
5330,40864738.0,,,,
5322,40858585.0,,,,
4732,40776504.0,,,,
1439,40769724.0,,,,
3665,40767708.0,,,,
1478,40766327.0,,,,
823,40699037.0,,,,
2269,40521556.0,,,,
5168,40471888.0,,,,
3962,40420946.0,,,,
1726,40325321.0,,,,
3164,40259151.0,,,,
1809,40230947.0,,,,
5232,40212733.0,,,,
1722,40196855.0,,,,
1745,40140300.0,,,,
4429,40130926.0,,,,
6283,40085971.0,,,,
1516,40028819.0,,,,
1204,39901288.0,,,,
5905,39871292.0,,,,
4695,39795938.0,,,,
1034,39756757.0,,,,
904,39740142.0,,,,
1952,39737389.0,,,,
316,39713380.0,,,,
2980,39690956.0,,,,
2382,39620973.0,,,,
4096,39573278.0,,,,
6018,39548262.0,,,,
1448,39533512.0,,,,
1738,39437252.0,,,,
5417,39365417.0,,,,
5044,39306663.0,,,,
294,39177851.0,,,,
5336,39101981.0,,,,
2957,38938303.0,,,,
5354,38925251.0,,,,
5030,38863502.0,,,,
4940,38850752.0,,,,
5053,38825093.0,,,,
2366,38817142.0,,,,
1780,38816346.0,,,,
5123,38780881.0,,,,
2693,38748614.0,,,,
245,38726268.0,,,,
5857,38707727.0,,,,
4428,38694514.0,,,,
6003,38656779.0,,,,
2486,38627474.0,,,,
5169,38609252.0,,,,
3186,38471410.0,,,,
5827,38437335.0,,,,
4077,38437111.0,,,,
5027,38371890.0,,,,
6002,38303282.0,,,,
1569,38280589.0,,,,
3531,37997289.0,,,,
32051,37992861.0,,,,
5415,37960900.0,,,,
4830,37906346.0,,,,
1800,37900913.0,,,,
2490,37824856.0,,,,
1775,37765460.0,,,,
160,37651705.0,,,,
6634,37618769.0,,,,
4261,37578727.0,,,,
3627,37551858.0,,,,
2577,37499789.0,,,,
6225,37480791.0,,,,
1983,37399862.0,,,,
5862,37394533.0,,,,
4245,37391910.0,,,,
3967,37383601.0,,,,
5385,37320224.0,,,,
1904,37318302.0,,,,
2643,37298584.0,,,,
8520,37262347.0,,,,
3775,37151197.0,,,,
1890,37122368.0,,,,
6151,37048739.0,,,,
5293,37015117.0,,,,
2035,37001109.0,,,,
5939,36982826.0,,,,
2224,36864636.0,,,,
4515,36757679.0,,,,
4591,36552047.0,,,,
3466,36505843.0,,,,
2951,36396167.0,,,,
1266,36395087.0,,,,
3794,36273041.0,,,,
4420,36242550.0,,,,
5412,36222820.0,,,,
1380,36204928.0,,,,
5459,36147613.0,,,,
3033,36142673.0,,,,
3292,36112109.0,,,,
2913,36006498.0,,,,
3834,35997224.0,,,,
5447,35948894.0,,,,
4161,35754050.0,,,,
6066,35751766.0,,,,
5376,35708756.0,,,,
1731,35707104.0,,,,
1429,35695735.0,,,,
1028,35691342.0,,,,
3011,35657101.0,,,,
6271,35632419.0,,,,
6302,35605026.0,,,,
3961,35538275.0,,,,
3155,35537604.0,,,,
6308,35508648.0,,,,
6701,35467008.0,,,,
3296,35459137.0,,,,
6655,35371471.0,,,,
5863,35242367.0,,,,
568,35237741.0,,,,
4259,35166273.0,,,,
4798,35130497.0,,,,
3403,35115716.0,,,,
6341,35107084.0,,,,
2691,35033847.0,,,,
32080,34907724.0,,,,
2236,34886182.0,,,,
2073,34884718.0,,,,
1364,34786386.0,,,,
6069,34783156.0,,,,
1881,34693370.0,,,,
653,34678956.0,,,,
3872,34587723.0,,,,
1929,34538048.0,,,,
2279,34478543.0,,,,
694,34474471.0,,,,
4634,34441971.0,,,,
5416,34415154.0,,,,
3416,34387673.0,,,,
2253,34357735.0,,,,
6657,34357681.0,,,,
5609,34350865.0,,,,
2242,34337741.0,,,,
5380,34107868.0,,,,
2177,34100543.0,,,,
2137,33971176.0,,,,
2369,33929147.0,,,,
1740,33892150.0,,,,
4578,33888095.0,,,,
1927,33886819.0,,,,
1846,33879548.0,,,,
5028,33863522.0,,,,
5985,33857219.0,,,,
5835,33847143.0,,,,
1892,33774039.0,,,,
4608,33734215.0,,,,
3467,33725495.0,,,,
5661,33689251.0,,,,
3894,33650699.0,,,,
4511,33632937.0,,,,
3188,33599488.0,,,,
1795,33567490.0,,,,
2030,33492193.0,,,,
5395,33465287.0,,,,
955,33393399.0,,,,
3157,33270287.0,,,,
4133,33223238.0,,,,
3494,33214753.0,,,,
4922,33045484.0,,,,
3040,33039050.0,,,,
5481,33011983.0,,,,
6805,32977354.0,,,,
2231,32912141.0,,,,
6017,32908898.0,,,,
2375,32906594.0,,,,
1966,32875090.0,,,,
5864,32851954.0,,,,
5471,32712651.0,,,,
2089,32665503.0,,,,
4163,32582171.0,,,,
1807,32463282.0,,,,
4587,32451579.0,,,,
1024,32434727.0,,,,
1935,32417377.0,,,,
4926,32373041.0,,,,
5942,32365276.0,,,,
644,32339836.0,,,,
6601,32328771.0,,,,
32002,32325395.0,,,,
32076,32290950.0,,,,
5175,32240077.0,,,,
3184,32068772.0,,,,
6301,32058162.0,,,,
1422,32015940.0,,,,
1486,31932986.0,,,,
1521,31923277.0,,,,
3895,31888317.0,,,,
2387,31819908.0,,,,
4276,31797651.0,,,,
3436,31684336.0,,,,
5110,31594285.0,,,,
6671,31493027.0,,,,
1586,31308783.0,,,,
2488,31249737.0,,,,
2016,31161118.0,,,,
2931,31126424.0,,,,
4894,31037590.0,,,,
3973,31012723.0,,,,
1880,30836339.0,,,,
5611,30835069.0,,,,
6221,30686721.0,,,,
1864,30609142.0,,,,
2141,30316815.0,,,,
2268,30313495.0,,,,
5884,30311694.0,,,,
6672,30305446.0,,,,
2062,30295535.0,,,,
1816,30212431.0,,,,
1213,30132789.0,,,,
1767,30130531.0,,,,
6652,30129244.0,,,,
3629,30081544.0,,,,
3491,30075041.0,,,,
1214,30045633.0,,,,
1799,29991541.0,,,,
1159,29957968.0,,,,
6405,29951421.0,,,,
6102,29933787.0,,,,
6267,29921590.0,,,,
5360,29859765.0,,,,
289,29810439.0,,,,
5470,29796660.0,,,,
6145,29592318.0,,,,
1405,29581380.0,,,,
6824,29542650.0,,,,
6034,29457978.0,,,,
1472,29429312.0,,,,
3202,29390145.0,,,,
3205,29256582.0,,,,
5082,29152470.0,,,,
2377,29052590.0,,,,
1328,28928935.0,,,,
2065,28922277.0,,,,
1440,28861727.0,,,,
1718,28815001.0,,,,
4889,28805664.0,,,,
2916,28775597.0,,,,
5662,28752278.0,,,,
2492,28555149.0,,,,
6679,28499164.0,,,,
5848,28480169.0,,,,
2979,28382742.0,,,,
5034,28283981.0,,,,
5401,28164903.0,,,,
5364,28157416.0,,,,
5858,28076165.0,,,,
2620,28060071.0,,,,
1802,28057052.0,,,,
679,28028932.0,,,,
5343,28001207.0,,,,
1803,27997385.0,,,,
5841,27992853.0,,,,
1470,27958729.0,,,,
5327,27937317.0,,,,
5480,27927009.0,,,,
6067,27917794.0,,,,
3097,27844994.0,,,,
3490,27804626.0,,,,
2093,27785468.0,,,,
1515,27591015.0,,,,
32000,27482875.0,,,,
2346,27476257.0,,,,
5854,27444953.0,,,,
1997,27422409.0,,,,
4137,27419455.0,,,,
2047,27417787.0,,,,
2220,27382984.0,,,,
5402,27286768.0,,,,
5845,27275535.0,,,,
5349,27152228.0,,,,
1936,27032746.0,,,,
5418,26779736.0,,,,
6665,26605421.0,,,,
5434,26603536.0,,,,
6065,26593268.0,,,,
5458,26553989.0,,,,
1988,26467680.0,,,,
1441,26451253.0,,,,
3082,26445611.0,,,,
5025,26380720.0,,,,
1572,26351754.0,,,,
1550,26347106.0,,,,
4209,26346257.0,,,,
5195,26342557.0,,,,
32055,26332876.0,,,,
4394,26304059.0,,,,
3038,26297790.0,,,,
2259,26262894.0,,,,
2999,26190588.0,,,,
32050,26179693.0,,,,
6137,26135693.0,,,,
1584,26111987.0,,,,
3822,26104428.0,,,,
4555,26103782.0,,,,
32037,26041280.0,,,,
5469,25947798.0,,,,
5839,25920827.0,,,,
2087,25919013.0,,,,
5463,25909950.0,,,,
6311,25903984.0,,,,
2085,25888287.0,,,,
4512,25751718.0,,,,
3323,25709051.0,,,,
2697,25685606.0,,,,
2497,25634610.0,,,,
2123,25610943.0,,,,
4917,25557360.0,,,,
5229,25501594.0,,,,
1754,25449002.0,,,,
6816,25380832.0,,,,
1741,25309746.0,,,,
5814,25265159.0,,,,
2136,25203942.0,,,,
4571,25146092.0,,,,
1958,25104256.0,,,,
32066,25090891.0,,,,
32003,25049792.0,,,,
